date time|pos.|scanned|hostname|hasAdminRights|numOpenPortsRequired|maxRam|ramUsed|purchasedByPlayer|moneyAvailable|moneyMax|hackDifficulty|minDifficulty|currentHackingLevel|requiredHackingSkill|depth|files|hackable|serverGrowth|Cores|moneyPercent|serverValue
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1|true|solaris|false|5|16|0|false|787792143|19694803575|71|24|1|813|8|A-Green-Tomorrow.lit,the-failed-frontier.lit|false|79|8|0.04|518.629827475
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1|true|taiyang-digital|false|5|0|0|false|876650936|21916273400|74|25|1|942|9|A-Green-Tomorrow.lit,brighter-than-the-sun.lit|false|72|6|0.04|378.713204352
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1|true|run4theh111z|false|4|256|0|false|0|0|1|1|1|547|10|simulated-reality.lit,the-new-god.lit|false|1|10|NaN|0
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1|true|vitalife|false|5|64|0|false|774909589|19372739725|87|29|1|841|11|A-Green-Tomorrow.lit|false|73|12|0.04|585.1903447965518
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.1|true|4sigma|false|5|0|0|false|21131166561|528279164025|59|20|1|991|12||false|79|7|0.04|14606.91888529125
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.1.1|true|nwo|false|5|0|0|false|27266074220|681651855500|99|33|1|1224|13|the-hidden-world.lit|false|85|10|0.04|17557.699308333333
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.1.2|true|powerhouse-fitness|false|5|32|0|false|900000000|22500000000|62|21|1|1064|13||false|54|13|0.04|752.1428571428572
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.1.2.1|true|ecorp|false|5|0|0|false|45297316655|1132432916375|99|33|1|1204|14||false|99|11|0.04|37370.286240375
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.2|true|.|false|4|16|0|false|0|0|1|1|1|530|12||false|1|13|NaN|0
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.2.1|true|blade|false|5|256|0|false|31204601588|780115039700|90|30|1|939|13|beyond-man.lit|false|58|7|0.04|10557.556870606668
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.2.2|true|clarkinc|false|5|0|0|false|23959472032|598986800800|59|20|1|1221|13|beyond-man.lit,cost-of-immortality.lit|false|66|9|0.04|17789.90798376
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.2.2.1|true|megacorp|false|5|0|0|false|51186759015|1279668975375|99|33|1|1331|14||false|99|14|0.04|53746.09696575
2024-08-04 13:55:48|4.2.1.2.1.1.1.1.1.1.1.1.2.2.2|true|The-Cave|false|5|0|0|false|0|0|1|1|1|925|14|alpha-omega.lit|false|1|11|NaN|0
2024-08-04 13:55:48|4.2.1.2.1.1.2|true|snap-fitness|false|4|0|0|false|450000000|11250000000|44|15|1|773|6||false|41|6|0.04|184.5
2024-08-04 13:55:48|4.2.2|true|omega-net|false|2|32|0|false|66004750|1650118750|30|10|1|209|2|the-new-god.lit|false|36|3|0.04|17.8212825
2024-08-04 13:55:48|4.3|true|max-hardware|false|1|32|0|false|10000000|250000000|15|5|1|80|1||false|30|2|0.04|3
2024-08-04 13:55:48|4.3.1|true|silver-helix|false|2|64|0|false|45000000|1125000000|30|10|1|150|2|new-triads.lit|false|30|2|0.04|6.75
2024-08-04 13:55:48|4.3.1.1|true|johnson-ortho|false|2|0|0|false|76875530|1921888250|43|14|1|274|3||false|56|3|0.04|23.062659
2024-08-04 13:55:48|4.3.1.2|true|crush-fitness|false|2|0|0|false|57364628|1434115700|45|15|1|247|3||false|29|4|0.04|11.090494746666666
2024-08-04 13:55:48|4.3.1.2.1|true|syscore|false|4|0|0|false|506926701|12673167525|72|24|1|568|4||false|61|3|0.04|96.632902378125
2024-08-04 13:55:48|4.3.1.2.1.1|true|alpha-ent|false|4|32|0|false|638361328|15959033200|68|23|1|554|5|sector-12-crime.lit|false|60|5|0.04|208.16130260869562
2024-08-04 13:55:48|4.3.1.2.1.1.1|true|aerocorp|false|5|0|0|false|1171496186|29287404650|83|28|1|924|6|man-and-machine.lit|false|64|7|0.04|468.5984744
2024-08-04 13:55:48|4.3.1.2.1.1.1.1|true|omnia|false|5|32|0|false|993542735|24838568375|87|29|1|869|7|history-of-synthoids.lit|false|70|4|0.04|239.82066017241382
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.1|true|defcomm|false|5|0|0|false|902332549|22558313725|86|29|1|1025|8||false|56|9|0.04|392.04793508275867
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.1.1|true|zb-def|false|4|0|0|false|961660503|24041512575|56|19|1|812|9|synthetic-muscles.lit|false|70|9|0.04|797.1659432763158
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2|true|zeus-med|false|5|0|0|false|1434629963|35865749075|70|23|1|823|8||false|78|5|0.04|608.1583538804348
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2.1|true|nova-med|false|4|0|0|false|1246716324|31167908100|65|22|1|794|9||false|66|5|0.04|467.51862150000005
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2.1.1|true|titan-labs|false|5|16|0|false|826476029|20661900725|71|24|1|833|10|coded-intelligence.lit|false|79|11|0.04|748.1329887510417
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2.1.1.1|true|fulcrumtech|false|5|128|0|false|1795539384|44888484600|97|32|1|1142|11|simulated-reality.lit|false|84|7|0.04|824.825904525
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2.1.2|true|applied-energetics|false|4|0|0|false|733651321|18341283025|73|24|1|790|10||false|73|10|0.04|557.8806920104166
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2.1.2.1|true|helios|false|5|32|0|false|660332201|16508305025|89|30|1|835|11|beyond-man.lit|false|80|9|0.04|396.1993206
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2.1.2.1.1|true|omnitek|false|5|128|0|false|17790676982|444766924550|92|31|1|1032|12|coded-intelligence.lit,history-of-synthoids.lit|false|98|13|0.04|18278.485866990326
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2.1.2.1.1.1|true|b-and-a|false|5|0|0|false|21172387091|529309677275|77|26|1|1017|13||false|67|11|0.04|15003.893544295193
2024-08-04 13:55:48|4.3.1.2.1.1.1.1.2.1.2.1.1.1.1|true|fulcrumassets|false|5|0|0|false|1000000|25000000|99|33|1|1286|14||false|1|9|0.04|0.006818181818181819
2024-08-04 13:55:48|5|true|hong-fang-tea|false|0|16|0|false|3000000|75000000|15|5|1|30|0|brighter-than-the-sun.lit|false|20|1|0.04|0.3
2024-08-04 13:55:48|6|true|harakiri-sushi|false|0|16|0|false|4000000|100000000|15|5|1|40|0||false|40|1|0.04|0.8
2024-08-04 13:55:48|7|true|iron-gym|false|1|32|0|false|20000000|500000000|30|10|1|100|0||false|20|1|0.04|1
2024-08-04 13:56:48|0|true|home|true|5|64|28.2|true|-10849|0|1.1320000000000168|1|2|1|0|NUKE.exe,b1t_flum3.exe,connect.js,contracts.js,contracts/Algorithmic_Stock_Trader_I.js,contracts/Algorithmic_Stock_Trader_II.js,contracts/Algorithmic_Stock_Trader_III.js,contracts/Algorithmic_Stock_Trader_IV.js,contracts/Array_Jumping_Game.js,contracts/Array_Jumping_Game_II.js,contracts/Compression_I:_RLE_Compression.js,contracts/Compression_II:_LZ_Decompression.js,contracts/Compression_III:_LZ_Compression.js,contracts/Encryption_I:_Caesar_Cipher.js,contracts/Encryption_II:_Vigenère_Cipher.js,contracts/Find_All_Valid_Math_Expressions.js,contracts/Find_Largest_Prime_Factor.js,contracts/Generate_IP_Addresses.js,contracts/HammingCodes:_Encoded_Binary_to_Integer.js,contracts/HammingCodes:_Integer_to_Encoded_Binary.js,contracts/Merge_Overlapping_Intervals.js,contracts/Minimum_Path_Sum_in_a_Triangle.js,contracts/Proper_2-Coloring_of_a_Graph.js,contracts/Sanitize_Parentheses_in_Expression.js,contracts/Shortest_Path_in_a_Grid.js,contracts/Spiralize_Matrix.js,contracts/Subarray_with_Maximum_Sum.js,contracts/Total_Ways_to_Sum.js,contracts/Total_Ways_to_Sum_II.js,contracts/Unique_Paths_in_a_Grid_I.js,contracts/Unique_Paths_in_a_Grid_II.js,contracts/contract_scripts.txt,data/servers.txt,data/servers_current.txt,hack.js,hack_all.js,hack_simple.js,hack_simple_2.js,hack_simple_3.js,hackers-starting-handbook.lit,manager.js,moneyThresholds.txt,periodic_scan.js,print_servers.js,purchase_server.js,scan.js,test.js|false|1|1|NaN|0
2024-08-04 13:56:48|1|true|n00dles|true|0|4|2.8|false|70000|1750000|1|1|2|1|0|hack_simple_2.js|true|3000|1|0.04|5.25
2024-08-04 13:56:48|2|true|foodnstuff|true|0|16|14|false|2000000|50000000|10|3|2|1|0|hack_simple_2.js,sector-12-crime.lit|true|5|1|0.04|0.08333333333333333
2024-08-04 13:56:48|3|true|sigma-cosmetics|true|0|16|0|false|2300000|57500000|10|3|2|5|0||false|10|1|0.04|0.19166666666666668
2024-08-04 13:56:48|3.1|true|CSEC|false|1|8|0|false|0|0|1|1|2|57|1|democracy-is-dead.lit|false|1|2|NaN|0
2024-08-04 13:56:48|3.1.1|true|neo-net|false|1|32|0|false|5000000|125000000|25|8|2|50|2|the-hidden-world.lit|false|25|2|0.04|0.78125
2024-08-04 13:56:48|3.1.1.1|true|netlink|false|3|32|0|false|275000000|6875000000|74|25|2|394|3|simulated-reality.lit|false|56|2|0.04|30.8
2024-08-04 13:56:48|3.1.1.1.1|true|summit-uni|false|3|64|0|false|242641626|6066040650|47|16|2|437|4|secret-societies.lit,synthetic-muscles.lit,the-failed-frontier.lit|false|51|4|0.04|77.3420182875
2024-08-04 13:56:48|3.1.1.2|true|avmnite-02h|false|2|64|0|false|0|0|1|1|2|205|3|democracy-is-dead.lit|false|1|4|NaN|0
2024-08-04 13:56:48|3.1.1.2.1|true|catalyst|false|3|16|0|false|436792491|10919812275|70|23|2|421|4|tensions-in-tech-race.lit|false|33|5|0.04|78.33778371195652
2024-08-04 13:56:48|3.1.1.2.1.1|true|lexo-corp|false|4|64|0|false|742361012|18559025300|76|25|2|678|5||false|65|6|0.04|289.52079468
2024-08-04 13:56:48|4|true|joesguns|true|0|16|0|false|2500000|62500000|15|5|2|10|0||false|20|1|0.04|0.25
2024-08-04 13:56:48|4.1|true|zer0|false|1|32|0|false|7500000|187500000|25|8|2|75|1||false|40|1|0.04|0.9375
2024-08-04 13:56:48|4.2|true|nectar-net|true|0|16|0|false|2750000|68750000|20|7|2|20|1||false|25|1|0.04|0.24553571428571427
2024-08-04 13:56:48|4.2.1|true|phantasy|false|2|32|0|false|24000000|600000000|20|7|2|100|2||false|35|2|0.04|6
2024-08-04 13:56:48|4.2.1.1|true|the-hub|false|2|32|0|false|162814585|4070364625|39|13|2|278|3||false|53|2|0.04|33.18912694230769
2024-08-04 13:56:48|4.2.1.1.1|true|rothman-uni|false|3|16|0|false|237069738|5926743450|48|16|2|409|4|secret-societies.lit,tensions-in-tech-race.lit,the-failed-frontier.lit|false|37|5|0.04|68.527971140625
2024-08-04 13:56:48|4.2.1.1.1.1|true|rho-construction|false|3|64|0|false|676444109|16911102725|49|16|2|490|5||false|53|5|0.04|280.0901388828125
2024-08-04 13:56:48|4.2.1.1.2|true|I.I.I.I|false|3|256|0|false|0|0|1|1|2|351|4|democracy-is-dead.lit|false|1|5|NaN|0
2024-08-04 13:56:48|4.2.1.1.2.1|true|aevum-police|false|4|64|0|false|213894530|5347363250|72|24|2|444|5||false|45|5|0.04|50.13153046875
2024-08-04 13:56:48|4.2.1.1.2.1.1|true|global-pharm|false|4|8|0|false|1561159404|39028985100|83|28|2|844|6|A-Green-Tomorrow.lit|false|85|4|0.04|473.9233905
2024-08-04 13:56:48|4.2.1.1.2.1.1.1|true|deltaone|false|5|0|0|false|1321458046|33036451150|85|28|2|853|7||false|56|5|0.04|330.36451150000005
2024-08-04 13:56:48|4.2.1.1.2.1.1.1.1|true|icarus|false|5|0|0|false|978624888|24465622200|86|29|2|887|8||false|86|7|0.04|507.87257118620687
2024-08-04 13:56:48|4.2.1.1.2.1.1.1.2|true|univ-energy|false|4|16|0|false|1126346506|28158662650|85|28|2|802|8||false|90|5|0.04|452.54993544642855
2024-08-04 13:56:48|4.2.1.1.2.1.1.1.2.1|true|infocomm|false|5|0|0|false|757895797|18947394925|85|28|2|946|9||false|58|8|0.04|313.98540161428576
2024-08-04 13:56:48|4.2.1.1.2.1.1.1.2.1.1|true|microdyne|false|5|32|0|false|632400197|15810004925|65|22|2|836|10|contract-404378.cct,synthetic-muscles.lit|false|80|10|0.04|574.90927
2024-08-04 13:56:48|4.2.1.1.2.1.1.1.2.1.1.1|true|stormtech|false|5|0|0|false|1163658861|29091471525|80|27|2|912|11||false|80|7|0.04|603.3786686666666
2024-08-04 13:56:48|4.2.1.1.2.1.1.1.2.1.1.1.1|true|kuai-gong|false|5|0|0|false|25393262578|634831564450|99|33|2|1141|12||false|94|11|0.04|19891.389019433333
2024-08-04 13:56:48|4.2.1.2|true|computek|false|3|0|0|false|236744753|5918618825|56|19|2|305|3|man-and-machine.lit|false|46|2|0.04|28.658575363157897
2024-08-04 13:56:48|4.2.1.2.1|true|zb-institute|false|5|32|0|false|1030124596|25753114900|77|26|2|756|4||false|84|4|0.04|332.80948486153846
2024-08-04 13:56:48|4.2.1.2.1.1|true|millenium-fitness|false|3|32|0|false|250000000|6250000000|48|16|2|501|5||false|39|3|0.04|45.703125
2024-08-04 13:56:48|4.2.1.2.1.1.1|true|galactic-cyber|false|5|0|0|false|766881967|19172049175|60|20|2|846|6||false|89|7|0.04|597.20933180125
2024-08-04 13:56:48|4.2.1.2.1.1.1.1|true|unitalife|false|4|64|0|false|1057328372|26433209300|70|23|2|814|7||false|80|8|0.04|735.5327805217393
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1|true|solaris|false|5|16|0|false|787792143|19694803575|71|24|2|813|8|A-Green-Tomorrow.lit,the-failed-frontier.lit|false|79|8|0.04|518.629827475
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1|true|taiyang-digital|false|5|0|0|false|876650936|21916273400|74|25|2|942|9|A-Green-Tomorrow.lit,brighter-than-the-sun.lit|false|72|6|0.04|378.713204352
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1|true|run4theh111z|false|4|256|0|false|0|0|1|1|2|547|10|simulated-reality.lit,the-new-god.lit|false|1|10|NaN|0
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1|true|vitalife|false|5|64|0|false|774909589|19372739725|87|29|2|841|11|A-Green-Tomorrow.lit|false|73|12|0.04|585.1903447965518
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.1|true|4sigma|false|5|0|0|false|21131166561|528279164025|59|20|2|991|12||false|79|7|0.04|14606.91888529125
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.1.1|true|nwo|false|5|0|0|false|27266074220|681651855500|99|33|2|1224|13|the-hidden-world.lit|false|85|10|0.04|17557.699308333333
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.1.2|true|powerhouse-fitness|false|5|32|0|false|900000000|22500000000|62|21|2|1064|13||false|54|13|0.04|752.1428571428572
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.1.2.1|true|ecorp|false|5|0|0|false|45297316655|1132432916375|99|33|2|1204|14||false|99|11|0.04|37370.286240375
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.2|true|.|false|4|16|0|false|0|0|1|1|2|530|12||false|1|13|NaN|0
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.2.1|true|blade|false|5|256|0|false|31204601588|780115039700|90|30|2|939|13|beyond-man.lit|false|58|7|0.04|10557.556870606668
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.2.2|true|clarkinc|false|5|0|0|false|23959472032|598986800800|59|20|2|1221|13|beyond-man.lit,cost-of-immortality.lit|false|66|9|0.04|17789.90798376
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.2.2.1|true|megacorp|false|5|0|0|false|51186759015|1279668975375|99|33|2|1331|14||false|99|14|0.04|53746.09696575
2024-08-04 13:56:48|4.2.1.2.1.1.1.1.1.1.1.1.2.2.2|true|The-Cave|false|5|0|0|false|0|0|1|1|2|925|14|alpha-omega.lit|false|1|11|NaN|0
2024-08-04 13:56:48|4.2.1.2.1.1.2|true|snap-fitness|false|4|0|0|false|450000000|11250000000|44|15|2|773|6||false|41|6|0.04|184.5
2024-08-04 13:56:48|4.2.2|true|omega-net|false|2|32|0|false|66004750|1650118750|30|10|2|209|2|the-new-god.lit|false|36|3|0.04|17.8212825
2024-08-04 13:56:48|4.3|true|max-hardware|false|1|32|0|false|10000000|250000000|15|5|2|80|1||false|30|2|0.04|3
2024-08-04 13:56:48|4.3.1|true|silver-helix|false|2|64|0|false|45000000|1125000000|30|10|2|150|2|new-triads.lit|false|30|2|0.04|6.75
2024-08-04 13:56:48|4.3.1.1|true|johnson-ortho|false|2|0|0|false|76875530|1921888250|43|14|2|274|3||false|56|3|0.04|23.062659
2024-08-04 13:56:48|4.3.1.2|true|crush-fitness|false|2|0|0|false|57364628|1434115700|45|15|2|247|3||false|29|4|0.04|11.090494746666666
2024-08-04 13:56:48|4.3.1.2.1|true|syscore|false|4|0|0|false|506926701|12673167525|72|24|2|568|4||false|61|3|0.04|96.632902378125
2024-08-04 13:56:48|4.3.1.2.1.1|true|alpha-ent|false|4|32|0|false|638361328|15959033200|68|23|2|554|5|sector-12-crime.lit|false|60|5|0.04|208.16130260869562
2024-08-04 13:56:48|4.3.1.2.1.1.1|true|aerocorp|false|5|0|0|false|1171496186|29287404650|83|28|2|924|6|man-and-machine.lit|false|64|7|0.04|468.5984744
2024-08-04 13:56:48|4.3.1.2.1.1.1.1|true|omnia|false|5|32|0|false|993542735|24838568375|87|29|2|869|7|history-of-synthoids.lit|false|70|4|0.04|239.82066017241382
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.1|true|defcomm|false|5|0|0|false|902332549|22558313725|86|29|2|1025|8||false|56|9|0.04|392.04793508275867
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.1.1|true|zb-def|false|4|0|0|false|961660503|24041512575|56|19|2|812|9|synthetic-muscles.lit|false|70|9|0.04|797.1659432763158
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2|true|zeus-med|false|5|0|0|false|1434629963|35865749075|70|23|2|823|8||false|78|5|0.04|608.1583538804348
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2.1|true|nova-med|false|4|0|0|false|1246716324|31167908100|65|22|2|794|9||false|66|5|0.04|467.51862150000005
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2.1.1|true|titan-labs|false|5|16|0|false|826476029|20661900725|71|24|2|833|10|coded-intelligence.lit|false|79|11|0.04|748.1329887510417
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2.1.1.1|true|fulcrumtech|false|5|128|0|false|1795539384|44888484600|97|32|2|1142|11|simulated-reality.lit|false|84|7|0.04|824.825904525
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2.1.2|true|applied-energetics|false|4|0|0|false|733651321|18341283025|73|24|2|790|10||false|73|10|0.04|557.8806920104166
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2.1.2.1|true|helios|false|5|32|0|false|660332201|16508305025|89|30|2|835|11|beyond-man.lit|false|80|9|0.04|396.1993206
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2.1.2.1.1|true|omnitek|false|5|128|0|false|17790676982|444766924550|92|31|2|1032|12|coded-intelligence.lit,history-of-synthoids.lit|false|98|13|0.04|18278.485866990326
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2.1.2.1.1.1|true|b-and-a|false|5|0|0|false|21172387091|529309677275|77|26|2|1017|13||false|67|11|0.04|15003.893544295193
2024-08-04 13:56:48|4.3.1.2.1.1.1.1.2.1.2.1.1.1.1|true|fulcrumassets|false|5|0|0|false|1000000|25000000|99|33|2|1286|14||false|1|9|0.04|0.006818181818181819
2024-08-04 13:56:48|5|true|hong-fang-tea|true|0|16|0|false|3000000|75000000|15|5|2|30|0|brighter-than-the-sun.lit|false|20|1|0.04|0.3
